,year,url,type,Connection Faild,"Could not get first item for //a[contains(text(), ""Selections"")]//@href query of class XpathSelector INFO","Could not get first item for //input[@value=""View Terms""]/@onclick query of class XpathSelector INFO","Could not get first item for //table[@cellpadding=""1""][1] query of class XpathSelector INFO"
855,2000,http://www.pfmauction.com/perl/bond.pl?print_pre_selections_page_button=Selections+Page&uniqueid=OhAXOcZPGcgAAD2SFlM,Bond,,,1.0,
856,2000,http://www.pfmauction.com/perl/bond.pl?print_pre_selections_page_button=Selections+Page&uniqueid=95546707522280,Bond,,,1.0,
857,2008,https://www.davidsonbondauction.com/pma/results/Boulder.Co.OSCITFB.08.AON/bid_summary.html,Bond,1.0,,,
858,2003,http://www.speerauction.comhttp://www.speerauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Loves%2EPark%2EIL%2E03%2EAON,Bond,1.0,,,
859,2012,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Monmouth%2ECty%2EGOB%2E12%2EAON&uniqueid=UEYXmAoBAQEAAAl7kso,Bond,,,1.0,
860,2003,https://www.bairdauction.com/pma/results/Moraine.ParkTCD.GO.Notes.03A.AON/bid_summary.html,Bond,1.0,,,
861,2003,https://www.bairdauction.com/pma/results/RacineCnty.WI.TaxableNAN.03/bid_summary.html,Note,1.0,,,
862,2002,https://www.davidsonbondauction.com/pma/results/Hopkinsville.RRBs.02.AON/bid_summary.html,Bond,1.0,,,
863,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Anderson%2EPD%2EIN%2E03%2EAON,Bond,1.0,,,
864,2002,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=PottsgroveSD%2E03%2EAON,Bond,1.0,,,
865,2002,https://www.davidsonbondauction.com/pma/results/Kansas.DFA.RBs.02A.AON/bid_summary.html,Bond,1.0,,,
866,2005,https://www.davidsonbondauction.com/pma/results/Bernalillo.Cnty.GO.05A.AON/bid_summary.html,Bond,1.0,,,
867,2006,https://www.bidumbaugh.com/pma/results/Bartholomew.Cnty.BC.LR.06.AON/bid_summary.html,Bond,1.0,,,
868,2008,https://www.shattuckhammondauction.com/pma/results/Lehigh.Cnty.GPA.HR.08A.AON/bid_summary.html,Bond,1.0,,,
869,2004,https://www.bidehlers.com/pma/results/Whitefish.Bay.GOCP.04.AON/bid_summary.html,Bond,1.0,,,
870,2003,https://www.bairdauction.com/pma/results/SW.Wisconsin.TCD.03.PROMs/bid_summary.html,Bond,1.0,,,
871,2001,https://www.bairdauction.com/pma/results/Oregon.WI.GO.Fire.Dept.01.AON/bid_summary.html,Bond,1.0,,,
872,2003,https://www.bairdauction.com/pma/results/Manitowoc.GOR.03A.AON/bid_summary.html,Bond,1.0,,,
873,2003,http://www.nsiauction.comhttp://www.fwwauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Parkers%2EPrairieISD%2ENo%2E547%2E03%2EAON,Bond,1.0,,,
874,2002,https://www.davidsonbondauction.com/pma/results/Boulder.Cnty.CO.02.AON/bid_summary.html,Bond,1.0,,,
875,2003,https://www.bairdauction.com/pma/results/Grafton.GOR.AON/bid_summary.html,Bond,1.0,,,
876,2001,https://www.davidsonbondauction.com/pma/results/Bernalillo.Cnty.NM.01A.TRAN/bid_summary.html,Note,1.0,,,
877,2001,https://www.davidsonbondauction.com/pma/results/ToddCntySD.Fin.Corp.RB.01.AON/bid_summary.html,Bond,1.0,,,
878,2004,https://www.bidehlers.com/pma/results/Sun.Prairie.GOCP.04.AON/bid_summary.html,Bond,1.0,,,
879,2004,https://www.pdxauction.com/pma/results/Portland.LTRBs.04A.AON/bid_summary.html,Bond,1.0,,,
880,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Denver%2ECOPs%2E03B%2EAON,Bond,1.0,,,
881,2002,https://www.davidsonbondauction.com/pma/results/KDFA.Rev.02N/bid_summary.html,Bond,1.0,,,
882,2007,https://www.davidsonbondauction.com/pma/results/Omaha.Cty.VPaR.07.AON/bid_summary.html,Bond,1.0,,,
883,2002,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=East%2EYork%2ESD%2EPA%2E03A%2EAON,Bond,1.0,,,
884,2001,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=EastPennSD%2EGOs%2E01A%2EAON&uniqueid=OzdgFcZPGcgAADCQWeE,Bond,,,1.0,
885,2001,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Cornwall%2DLebanonSD%2EGOs%2E01%2EAON&uniqueid=Ou2TSsZPGcgAAF6UayA,Bond,,,1.0,
886,2001,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=East%2EPennSD%2EGOs%2E02%2EAON&uniqueid=PBT4UsZPGcgAAGuVJo8,Bond,,,1.0,
887,2001,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=WaynesboroASD%2EGOs%2E01%2EAON&uniqueid=O3lSNMZPGcgAAE6Ryhk,Bond,,,1.0,
888,2009,https://www.bidumbaugh.com/pma/results/DunelandSC.GOB.09.AON/bid_summary.html,Bond,1.0,,,
889,2010,https://www.bidumbaugh.com/pma/results/Union.North.Unt.SB.Corp.AVPTFMB.10B.AON/bid_summary.html,Bond,1.0,,,
890,2003,https://www.bairdauction.com/pma/results/Ft.Atkinson.03.AON/bid_summary.html,Bond,1.0,,,
891,2008,https://www.bidumbaugh.com/pma/results/Pike.Twp.MSBC.FMB.08.AON/bid_summary.html,Bond,1.0,,,
892,2002,http://www.speerauction.comhttp://www.speerauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=Central%2ELake%2ECntyJAWA%2ERBs%2E02A%2EAON,Bond,1.0,,,
893,2003,https://www.bairdauction.com/pma/results/Madison.AreaTCD.03A.AON/bid_summary.html,Bond,1.0,,,
894,2001,https://www.davidsonbondauction.com/pma/results/Kentucky.RWFC.Notes.01.AON/bid_summary.html,Note,1.0,,,
895,2003,https://www.bairdauction.com/pma/results/Manitowoc.WI.GO.03A/bid_summary.html,Bond,1.0,,,
896,2001,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=CumberlandValleySD%2EGOs%2E01%2EAON&uniqueid=O27GpcZPGcgAAGUkAm4,Bond,,,1.0,
897,2002,https://www.bidumbaugh.com/pma/results/Indy.Marion.Cnty.Pub.Lib.GOs.02B.AON/bid_summary.html,Bond,1.0,,,
898,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=CheltenhamSD%2E2nd%2E03%2EAON,Bond,1.0,,,
899,2002,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=NeshannockTwp%2ESD%2EGO%2E02%2EAON,Bond,1.0,,,
900,2002,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=El%2EPasoDeRoblesPFA%2E02%2EAON,Bond,1.0,,,
901,2000,https://www.davidsonbondauction.com/pma/results/Arapahoe.Co.COPs.00.AON/bid_summary.html,Bond,1.0,,,
902,2001,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=CheltenhamTwpSD%2EGOs%2E01%2EAON&uniqueid=OtxhssZPGcgAACVzM6Y,Bond,,,1.0,
903,2000,http://www.pfmauction.com/perl/bond.pl?print_pre_selections_page_button=Selections+Page&uniqueid=ObfJ@9Gmv1cAABRsP28,Bond,,,1.0,
904,2001,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=South%2EMiddletonSD%2EGOs%2E01%2EAON&uniqueid=O@bCPMZPGcgAAHAkb1I,Bond,,,1.0,
905,2003,https://www.bairdauction.com/pma/results/Milwaukee.Sewer.Rev.03S4/bid_summary.html,Bond,1.0,,,
906,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Oakmont%2EBoro%2E03%2EAON,Bond,1.0,,,
907,2001,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=MethactonSD%2EGOs%2E02%2EAON&uniqueid=PB4hdkKzEEgAAB9oG@M,Bond,,,1.0,
908,2000,http://www.pfmauction.com/perl/bond.pl?print_pre_selections_page_button=Selections+Page&uniqueid=95296504050406,Bond,,,1.0,
909,2006,http://www.trantexas.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Texas%2ETRAN%2E2006&uniqueid=ROsdNgoBAQEAABEfwNs,Note,,,1.0,
910,2001,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=BerlinBrothersvalleySD%2EGOs%2E01%2EAON&uniqueid=O@F4nsZPGcgAAGa0U58,Bond,,,1.0,
911,2002,https://www.bairdauction.com/pma/results/Kimberly.WI.GOs.02.AON/bid_summary.html,Bond,1.0,,,
912,2005,https://www.bidumbaugh.com/pma/results/Terre.Haute.Cty.SD.06.AON/bid_summary.html,Bond,1.0,,,
913,2002,https://www.bairdauction.com/pma/results/NorthcentralTCD.WI.PromNotes.02.AON/bid_summary.html,Bond,1.0,,,
914,2002,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=UnitedSD%2EGOs%2E02%2EAON,Bond,1.0,,,
915,2001,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=PittsburghSD%2EGOs%2E01%2EAON&uniqueid=O7CoC8ZPGcgAAEcNEsA,Bond,,,1.0,
916,2001,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Montgomery%2EASD%2EGOs%2E01%2EMBM&uniqueid=OmR7EcZPGcgAAHTbMCw,Bond,,,1.0,
917,2003,https://www.davidsonbondauction.com/pma/results/Sandoval.Cnty.NM.GO.03/bid_summary.html,Bond,1.0,,,
918,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Susquehanna%2ETwpSD%2E03%2EAON,Bond,1.0,,,
919,2003,https://www.bairdauction.com/pma/results/EllsworthCSD.WI.TGORs.03.AON/bid_summary.html,Bond,1.0,,,
920,2011,https://www.bidumbaugh.com/pma/results/St.JosephCo.AA.GOB.11.AON/bid_summary.html,Bond,1.0,,,
921,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Cape%2EMay%2ECnty%2ENJ%2E03%2ERev%2EAON,Bond,1.0,,,
922,2011,https://www.bidumbaugh.com/pma/results/Lebanon.MSBC.FMB.11.AON/bid_summary.html,Bond,1.0,,,
923,2002,http://www.muniauction.comhttp://www.bidumbaugh.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=Jackson%2ECnty%2EBldg%2ECorp%2EIN%2E02%2EAON,Bond,1.0,,,
924,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Patton%2ETwp%2EGOs%2E03,Bond,1.0,,,
925,2006,https://www.davidsonbondauction.com/pma/results/Bernalillo.Cnty.TRAN.06.AON/bid_summary.html,Note,1.0,,,
926,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=NorthamptonASD%2E03%2EAON,Bond,1.0,,,
927,2009,https://www.bidumbaugh.com/pma/results/Norh.Newton.SBC.FMB.09.AON/bid_summary.html,Bond,1.0,,,
928,2009,https://www.davidsonbondauction.com/pma/results/DouglasCoSD0017.COPs.09.AON/bid_summary.html,Bond,1.0,,,
929,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Upper%2EMoreland%2ETwpSD%2E03%2EAON,Bond,1.0,,,
930,2001,https://www.davidsonbondauction.com/pma/results/Boulder.County.2001.AON/bid_summary.html,Bond,1.0,,,
931,2000,http://www.pfmauction.com/perl/bond.pl?print_pre_selections_page_button=Selections+Page&uniqueid=OesmYtGmv1cAAFIiJO0,Bond,,,1.0,
932,2001,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Des%2EPlaines%2EGOs%2E01B%2EAON&uniqueid=PAuazcZPGcgAAA0Lmic,Bond,,,1.0,
933,2001,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Shippensburg%2EASD%2EGOs%2E01%2EAON&uniqueid=O1xDJsZPGcgAAEeP-RU,Bond,,,1.0,
934,2007,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=JEA%2ERBs%2E07C%2EAON&uniqueid=RwuQfwoBAQEAAGORZxo,Bond,,,1.0,
935,2005,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Nassau%2ECnty%2ENY%2ETANs%2E05B&uniqueid=Q5cIPwoBAQEAADNdM28,Note,,,1.0,
936,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Carlisle%2EBoro%2EGO%2E03,Bond,1.0,,,
937,2001,https://www.davidsonbondauction.com/pma/results/Lexington-Fayette.UCG.RBs.01B.AON/bid_summary.html,Bond,1.0,,,
938,2002,http://www.knnauction.comhttp://www.knnauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=SanJoseUSD%2E02%2ETRAN,Note,1.0,,,
939,2001,https://www.bairdauction.com/pma/results/Brown.Deer.WI.GOs.01.AON/bid_summary.html,Bond,1.0,,,
940,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=PhoenixvilleASD%2EGO%2E03A,Bond,1.0,,,
941,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=StateCollegeBoro%2EGO%2E03,Bond,1.0,,,
942,2004,https://www.davidsonbondauction.com/pma/results/Lenexa.Cty.GO.04A.AON/bid_summary.html,Bond,1.0,,,
943,2001,https://www.bairdauction.com/pma/results/Grafton.WI.GO.Cap.Imp.01.AON/bid_summary.html,Bond,1.0,,,
944,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Santa%2ECruz%2ECntyOED%2E03%2ETRAN,Note,1.0,,,
945,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Council%2ERockSD%2E03A%2EAON,Bond,1.0,,,
946,2004,https://www.bidehlers.com/pma/results/Northfield.GOI.04A.AON/bid_summary.html,Bond,1.0,,,
947,2006,https://www.bidumbaugh.com/pma/results/Mishawaka.06A.AON/bid_summary.html,Bond,1.0,,,
948,2008,https://www.bidumbaugh.com/pma/results/Miami.Cnty.HC.COITLR.08.AON/bid_summary.html,Bond,1.0,,,
949,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Warren%2ECntySD%2E03%2EAON,Bond,1.0,,,
950,2002,https://www.davidsonbondauction.com/pma/results/Univ.Colorado.Taxable.RBs.02C.AON/bid_summary.html,Bond,1.0,,,
951,2002,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=E%2ELebanon%2ECntySD%2E03%2EAON,Bond,1.0,,,
952,2002,http://www.speerauction.comhttp://www.speerauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=OrlandPark%2EIL%2EGO%2E02C%2EAON,Bond,1.0,,,
953,2005,https://www.bidumbaugh.com/pma/results/Plainfield.RA.LRR.05.AON/bid_summary.html,Bond,1.0,,,
954,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=San%2EDiego%2ECA%2E03%2ERev%2EAON,Bond,1.0,,,
955,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Central%2EBucksSD%2E03%2EAON,Bond,1.0,,,
956,2001,https://www.bairdauction.com/pma/results/Manitowoc.GO.Ref.01.AON/bid_summary.html,Bond,1.0,,,
957,2002,https://www.bairdauction.com/pma/results/Milwaukee.GOBonds.02Y.AON/bid_summary.html,Bond,1.0,,,
958,2002,https://www.davidsonbondauction.com/pma/results/Colorado.COPs.02A.AON/bid_summary.html,Bond,1.0,,,
959,2004,https://www.bidehlers.com/pma/results/New.Berlin.GOPN.04.AON/bid_summary.html,Bond,1.0,,,
960,2001,https://www.davidsonbondauction.com/pma/results/Bardstown.KY.RBs.01.AON/bid_summary.html,Bond,1.0,,,
961,2008,https://www.davidsonbondauction.com/pma/results/Douglas.Cnty.SD.0017.CoP.08.AON/bid_summary.html,Bond,1.0,,,
962,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=New%2EBrightonASD%2EGO%2E03,Bond,1.0,,,
963,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Marion%2ECenterASD%2E03%2EAON,Bond,1.0,,,
964,2001,https://www.bairdauction.com/pma/results/Waukesha.WI.Bonds.01C.AON/bid_summary.html,Bond,1.0,,,
965,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=L%2EMorelandTwpSD%2E03%2EAON,Bond,1.0,,,
966,2007,https://www.pdxauction.com/pma/results/Portland.LTR.07A.AON/bid_summary.html,Bond,1.0,,,
967,2010,https://www.bidumbaugh.com/pma/results/Jeffersonville.Cty.SWRB.10B.BABs.10C1.10C2.AON/bid_summary.html,Bond,1.0,,,
968,2007,https://www.bidumbaugh.com/pma/results/Brownsburg.Twn.RA.EDLR.07.AON/bid_summary.html,Bond,1.0,,,
969,2007,https://www.bidumbaugh.com/pma/results/Lake.Cnty.RC.RD.07.AON/bid_summary.html,Bond,1.0,,,
970,2004,https://www.davidsonbondauction.com/pma/results/Boulder.Cty.OMCI.TFB.04.AON/bid_summary.html,Bond,1.0,,,
971,2010,https://www.davidsonbondauction.com/pma/results/Boulder.Co.OSCITFB.10.AON/bid_summary.html,Bond,1.0,,,
972,2006,https://www.bidumbaugh.com/pma/results/Indianapolis.Marion.Cnty.PL.GO.06.AON/bid_summary.html,Bond,1.0,,,
973,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=CollegeTwp%2EGO%2E03,Bond,1.0,,,
974,2004,https://www.bidumbaugh.com/pma/results/Hamilton.Cnty.GO.04.AON/bid_summary.html,Bond,1.0,,,
975,2005,https://www.davidsonbondauction.com/pma/results/Douglas.Cnty.SD.GO.05A.AON/bid_summary.html,Bond,1.0,,,
976,2005,https://www.bidumbaugh.com/pma/results/Lebanon.Cty.SWR.05.AON/bid_summary.html,Bond,1.0,,,
977,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Scotts%2EValley%2ECOPs%2E03%2EAON,Bond,1.0,,,
978,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Moon%2ETwp%2EMuni%2EAuth%2E03%2EAON,Bond,1.0,,,
979,2001,https://www.davidsonbondauction.com/pma/results/Douglas.CntySD.017.01.AON/bid_summary.html,Bond,1.0,,,
980,2007,https://www.pdxauction.com/pma/results/Portland.LTR.07C.AON/bid_summary.html,Bond,1.0,,,
981,2001,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Peoria%2EGO%2ERefund%2E01B%2EAON&uniqueid=OpvMA8ZPGcgAAEAhlWk,Bond,,,1.0,
982,2003,https://www.bairdauction.com/pma/results/Onalaska.WI.GO.Notes.03.AON/bid_summary.html,Bond,1.0,,,
983,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Monroeville%2EPA%2EGO%2E03,Bond,1.0,,,
984,2005,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Cornwall%2ELebanon%2ESD%2EGO%2E05%2EABC%2EAON&uniqueid=Ql-d0AoBAQEAACk0vtY,Bond,,,1.0,
985,2004,https://www.bidumbaugh.com/pma/results/Hamilton.Cnty.PD.04.AON/bid_summary.html,Bond,1.0,,,
986,2003,https://www.davidsonbondauction.com/pma/results/Bernalillo.Cty.GO.03.AON/bid_summary.html,Bond,1.0,,,
987,2006,https://www.davidsonbondauction.com/pma/results/Omaha.Cty.VPR.06.AON/bid_summary.html,Bond,1.0,,,
988,2003,https://www.bairdauction.com/pma/results/Milwaukee.Cnty.GOR.03B.AON/bid_summary.html,Bond,1.0,,,
989,2003,https://www.bairdauction.com/pma/results/Walworth.Cnty.03.PROMs/bid_summary.html,Bond,1.0,,,
990,2002,https://www.bairdauction.com/pma/results/Grafton.WI.GOProms.02/bid_summary.html,Bond,1.0,,,
991,2002,https://www.bairdauction.com/pma/results/Weston.WI.GOs.02.AON/bid_summary.html,Bond,1.0,,,
992,2003,https://www.davidsonbondauction.com/pma/results/Tri.Center.CSD.IA.03.AON/bid_summary.html,Bond,1.0,,,
993,2003,https://www.davidsonbondauction.com/pma/results/Auraria.CO.Tivoli.03/bid_summary.html,Bond,1.0,,,
994,2005,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Oak%2EPark%2EVlg%2EGOCP%2ECAB%2E05B%2EAON&uniqueid=Q4HyjwoBAQEAAGsJhb4,Bond,,,1.0,
995,2005,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Nassau%2ECnty%2ENY%2ETANs%2E05A&uniqueid=Q5cISgoBAQEAAE5hozM,Note,,,1.0,
996,2001,https://www.bairdauction.com/pma/results/Milwaukee.GO.SerT.Exempt.AON/bid_summary.html,Bond,1.0,,,
997,2002,https://www.bairdauction.com/pma/results/Michigan.NRC.02.AON/bid_summary.html,Bond,1.0,,,
998,2003,https://www.bairdauction.com/pma/results/BlackhawkTCD.WI.GO.03/bid_summary.html,Bond,1.0,,,
999,2001,https://www.bairdauction.com/pma/results/GreenBay.WI.GOs.01.AON/bid_summary.html,Bond,1.0,,,
1000,2005,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Waubonsee%2ECCD%2ECABs%2E05E&uniqueid=QzGAHAoBAQEAADy6KOU,Bond,,,1.0,
1001,2005,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Lower%2EMerion%2ETwp%2EGO%2E05BC%2EAON&uniqueid=QueXQAoBAQEAAEPrDDw,Bond,,,1.0,
1002,2005,http://www.trantexas.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Texas%2ETRAN%2E2005&uniqueid=ROxxRAoBAQEAAHzro44,Note,,,1.0,
1003,2009,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=CampHillSD%2EGO%2E09%2E09A%2EAON&uniqueid=Sq5szAoBAQEAAHv6RuQ,Bond,,,1.0,
1004,2009,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=GreencastleAntrimSD%2EGO%2E09%2E09A%2EAON&uniqueid=So1pIwoBAQEAAGwdnug,Bond,,,1.0,
1005,2009,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=NeshannockTwpSD%2EGO%2E09%2E09A%2EAON&uniqueid=SjZlqQoBAQEAAHJC4rs,Bond,,,1.0,
1006,2009,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=SPSBA%2ELMSD%2ERB%2E09A%2EAA%2EAON&uniqueid=SkEALwoBAQEAAF56Wrg,Bond,,,1.0,
1007,2009,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=DesPlainesCty%2EGORB%2ECABs%2E10B%2EAON&uniqueid=SwF7DgoBAQEAADbhldY,Bond,,,1.0,
1008,2009,http://www.trantexas.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Texas%2ETRAN%2E2009&uniqueid=SpQ7FwoBAQEAADI42X0,Note,,,1.0,
1009,2009,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=UpperDublinSD%2EGO%2E09A%2E09AA%2EAON&uniqueid=Sm3S6AoBAQEAAHisOKc,Bond,,,1.0,
1010,2009,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=West%2EPerry%2ESD%2E10%2E10A%2EAON&uniqueid=SyEYagoBAQEAAC7LD9o,Bond,,,1.0,
1011,2009,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=CCSD%2ENo%2E65%2EGOLTSB%2ECABs%2E09%2EAON&uniqueid=SZsC3goBAQEAABzyDq4,Bond,,,1.0,
1012,2009,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=EastStroudsburgSD%2EGON%2EGOB%2E09%2EAON&uniqueid=SmSKHgoBAQEAAHJOIfU,Bond,,,1.0,
1013,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=WissahickonSD%2EGOs%2E02%2EAON&uniqueid=PSsaWUKzEEgAACQvn@s,Bond,,,1.0,
1014,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=E%2EStroudsburgASD%2EGO%2E02A%2EAON&uniqueid=PXy7TEKzEEgAAB8d0HM,Bond,,,1.0,
1015,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Bellwood%2EAntisSD%2EGOs%2E02A%2EAON&uniqueid=PMV6j0KzEEgAAEOObNU,Bond,,,1.0,
1016,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=LebanonSD%2EGO%2ENotes%2E02%2EAON&uniqueid=PEMLYkKzEEgAAH7vVYM,Bond,,,1.0,
1017,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Upper%2EDublinSD%2EGOs%2E02%2EAON&uniqueid=PTL8JEKzEEgAAG4kbH8,Bond,,,1.0,
1018,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Lower%2EMoreland%2ETwpSD%2EGOs%2E02A%2EAON&uniqueid=PERdE0KzEEgAAC1RGYo,Bond,,,1.0,
1019,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Derry%2ETwp%2EGOs%2E02A%2EAON&uniqueid=PUgbMkKzEEgAAFr5UA4,Bond,,,1.0,
